0.054	-1.28486	-1.5327	1	-2.00001	2	-2.00001	
0.055	-1.28483	-1.53272	1	-2.00001	2	-2.00001	
0.056	-1.28481	-1.53274	1	-2.00001	2	-2.00001	
0.057	-1.28478	-1.53276	1	-2	2	-2	
0.058	-1.28475	-1.53278	1	-2	2	-2	
0.059	-1.28472	-1.53281	1	-2	2	-2	
0.06	-1.28469	-1.53283	1	-2	2	-2	
0.061	-1.28466	-1.53286	1	-2	2	-2	
0.062	-1.28463	-1.53288	1	-2	2	-2	
0.063	-1.2846	-1.53291	1	-2.00001	2	-2.00001	
0.064	-1.28457	-1.53294	1	-2.00001	2	-2.00001	
0.065	-1.28454	-1.53297	1	-2.00001	2	-2.00001	
0.066	-1.28451	-1.533	1	-2.00001	2	-2.00001	
0.067	-1.28448	-1.53303	1	-2.00002	2	-2.00002	
0.068	-1.28445	-1.53305	1	-2.00002	2	-2.00002	
0.069	-1.28441	-1.53308	1	-2.00002	2	-2.00002	
0.07	-1.28438	-1.53311	1	-2.00002	2	-2.00002	
0.071	-1.28434	-1.53314	1	-2.00002	2	-2.00002	
0.072	-1.28431	-1.53317	1	-2.00002	2	-2.00002	
0.073	-1.28427	-1.5332	1	-2.00001	2	-2.00001	
0.074	-1.28423	-1.53323	1	-2.00001	2	-2.00001	
0.075	-1.28419	-1.53326	1	-2.00001	2	-2.00001	
0.076	-1.28416	-1.53328	1	-2.00001	2	-2.00001	
0.077	-1.28412	-1.53331	1	-2	2	-2	
0.078	-1.28408	-1.53335	1	-2	2	-2	
0.079	-1.28404	-1.53338	1	-2	2	-2	
0.08	-1.284	-1.53341	1	-2	2	-2	
0.081	-1.28396	-1.53344	1	-2	2	-2	
0.082	-1.28392	-1.53348	1	-2	2	-2	
0.083	-1.28388	-1.53351	1	-2.00001	2	-2.00001	
0.084	-1.28384	-1.53355	1	-2.00001	2	-2.00001	
0.085	-1.2838	-1.53359	1	-2.00001	2	-2.00001	
0.086	-1.28376	-1.53362	1	-2.00001	2	-2.00001	
0.087	-1.28372	-1.53366	1	-2.00002	2	-2.00002	
0.088	-1.28368	-1.5337	1	-2.00002	2	-2.00002	
0.089	-1.28363	-1.53374	1	-2.00002	2	-2.00002	
0.09	-1.28359	-1.53377	1	-2.00002	2	-2.00002	
0.091	-1.28355	-1.53381	1	-2.00002	2	-2.00002	
0.092	-1.2835	-1.53385	1	-2.00002	2	-2.00002	
0.093	-1.28345	-1.53388	1	-2.00001	2	-2.00001	
0.094	-1.2834	-1.53392	1	-2.00001	2	-2.00001	
0.095	-1.28336	-1.53396	1	-2.00001	2	-2.00001	
0.096	-1.28331	-1.53399	1	-2.00001	2	-2.00001	
0.097	-1.28326	-1.53403	1	-2	2	-2	
0.098	-1.28321	-1.53407	1	-2	2	-2	
0.099	-1.28316	-1.53411	1	-2	2	-2	
0.1	-1.28311	-1.53415	1	-2	2	-2	
0.101	-1.28306	-1.53419	1	-2	2	-2	
0.102	-1.28301	-1.53424	1	-2	2	-2	
0.103	-1.28297	-1.53428	1	-2.00001	2	-2.00001	
0.104	-1.28292	-1.53433	1	-2.00001	2	-2.00001	
0.105	-1.28287	-1.53437	1	-2.00001	2	-2.00001	
0.106	-1.28282	-1.53442	1	-2.00002	2	-2.00002	
0.107	-1.28276	-1.53446	1	-2.00002	2	-2.00002	
0.108	-1.28271	-1.53451	1	-2.00002	2	-2.00002	
0.109	-1.28266	-1.53455	1	-2.00002	2	-2.00002	
0.11	-1.2826	-1.5346	1	-2.00002	2	-2.00002	
0.111	-1.28255	-1.53464	1	-2.00002	2	-2.00002	
0.112	-1.28249	-1.53469	1	-2.00002	2	-2.00002	
0.113	-1.28244	-1.53473	1	-2.00001	2	-2.00001	
0.114	-1.28238	-1.53478	1	-2.00001	2	-2.00001	
0.115	-1.28232	-1.53482	1	-2.00001	2	-2.00001	
0.116	-1.28226	-1.53487	1	-2	2	-2	
0.117	-1.2822	-1.53491	1	-2	2	-2	
0.118	-1.28215	-1.53496	1	-2	2	-2	
0.119	-1.28209	-1.53501	1	-2	2	-2	
0.12	-1.28203	-1.53506	1	-2	2	-2	
0.121	-1.28197	-1.53511	1	-2	2	-2	
0.122	-1.28191	-1.53516	1	-2	2	-2	
0.123	-1.28185	-1.53521	1	-2.00001	2	-2.00001	
0.124	-1.28179	-1.53526	1	-2.00001	2	-2.00001	
0.125	-1.28173	-1.53532	1	-2.00001	2	-2.00001	
0.126	-1.28167	-1.53537	1	-2.00002	2	-2.00002	
0.127	-1.28161	-1.53542	1	-2.00002	2	-2.00002	
0.128	-1.28155	-1.53548	1	-2.00002	2	-2.00002	
0.129	-1.28149	-1.53553	1	-2.00002	2	-2.00002	
0.13	-1.28142	-1.53558	1	-2.00002	2	-2.00002	
0.131	-1.28136	-1.53564	1	-2.00002	2	-2.00002	
0.132	-1.28129	-1.53569	1	-2.00002	2	-2.00002	
0.133	-1.28122	-1.53574	1	-2.00001	2	-2.00001	
0.134	-1.28116	-1.5358	1	-2.00001	2	-2.00001	
0.135	-1.28109	-1.53585	1	-2.00001	2	-2.00001	
0.136	-1.28102	-1.5359	1	-2	2	-2	
0.137	-1.28095	-1.53596	1	-2	2	-2	
0.138	-1.28088	-1.53601	1	-2	2	-2	
0.139	-1.28082	-1.53607	1	-2	2	-2	
0.14	-1.28075	-1.53613	1	-2	2	-2	
0.141	-1.28068	-1.53619	1	-2	2	-2	
0.142	-1.28061	-1.53625	1	-2	2	-2	
0.143	-1.28054	-1.53631	1	-2.00001	2	-2.00001	
0.144	-1.28047	-1.53637	1	-2.00001	2	-2.00001	
0.145	-1.2804	-1.53643	1	-2.00001	2	-2.00001	
0.146	-1.28033	-1.53649	1	-2.00002	2	-2.00002	
0.147	-1.28026	-1.53655	1	-2.00002	2	-2.00002	
0.148	-1.28019	-1.53661	1	-2.00002	2	-2.00002	
0.149	-1.28011	-1.53667	1	-2.00002	2	-2.00002	
0.15	-1.28004	-1.53674	1	-2.00002	2	-2.00002	
0.151	-1.27997	-1.5368	1	-2.00002	2	-2.00002	
0.152	-1.27989	-1.53686	1	-2.00002	2	-2.00002	
0.153	-1.27981	-1.53692	1	-2.00001	2	-2.00001	
0.154	-1.27974	-1.53698	1	-2.00001	2	-2.00001	
0.155	-1.27966	-1.53704	1	-2.00001	2	-2.00001	
0.156	-1.27958	-1.5371	1	-2	2	-2	
0.157	-1.2795	-1.53717	1	-2	2	-2	
0.158	-1.27942	-1.53723	1	-2	2	-2	
0.159	-1.27935	-1.53729	1	-2	2	-2	
0.16	-1.27927	-1.53736	1	-2	2	-2	
0.161	-1.27919	-1.53743	1	-2	2	-2	
0.162	-1.27911	-1.53749	1	-2	2	-2	
0.163	-1.27903	-1.53756	1	-2.00001	2	-2.00001	
0.164	-1.27895	-1.53763	1	-2.00001	2	-2.00001	
0.165	-1.27887	-1.5377	1	-2.00001	2	-2.00001	
0.166	-1.27879	-1.53777	1	-2.00002	2	-2.00002	
0.167	-1.27871	-1.53784	1	-2.00002	2	-2.00002	
0.168	-1.27863	-1.53791	1	-2.00002	2	-2.00002	
0.169	-1.27855	-1.53798	1	-2.00002	2	-2.00002	
0.17	-1.27846	-1.53805	1	-2.00002	2	-2.00002	
0.171	-1.27838	-1.53812	1	-2.00002	2	-2.00002	
0.172	-1.27829	-1.53819	1	-2.00002	2	-2.00002	
0.173	-1.27821	-1.53826	1	-2.00001	2	-2.00001	
0.174	-1.27812	-1.53833	1	-2.00001	2	-2.00001	
0.175	-1.27803	-1.53839	1	-2.00001	2	-2.00001	
0.176	-1.27794	-1.53847	1	-2	2	-2	
0.177	-1.27785	-1.53854	1	-2	2	-2	
0.178	-1.27777	-1.53861	1	-2	2	-2	
0.179	-1.27768	-1.53868	1	-2	2	-2	
0.18	-1.27759	-1.53876	1	-2	2	-2	
0.181	-1.2775	-1.53883	1	-2	2	-2	
0.182	-1.27741	-1.53891	1	-2	2	-2	
0.183	-1.27732	-1.53898	1	-2.00001	2	-2.00001	
0.184	-1.27724	-1.53906	1	-2.00001	2	-2.00001	
0.185	-1.27715	-1.53914	1	-2.00001	2	-2.00001	
0.186	-1.27706	-1.53921	1	-2.00002	2	-2.00002	
0.187	-1.27696	-1.53929	1	-2.00002	2	-2.00002	
0.188	-1.27687	-1.53937	1	-2.00002	2	-2.00002	
0.189	-1.27678	-1.53945	1	-2.00002	2	-2.00002	
0.19	-1.27669	-1.53952	1	-2.00002	2	-2.00002	
0.191	-1.27659	-1.5396	1	-2.00002	2	-2.00002	
0.192	-1.27649	-1.53968	1	-2.00002	2	-2.00002	
0.193	-1.2764	-1.53975	1	-2.00001	2	-2.00001	
0.194	-1.2763	-1.53983	1	-2.00001	2	-2.00001	
0.195	-1.2762	-1.53991	1	-2.00001	2	-2.00001	
0.196	-1.27611	-1.53999	1	-2	2	-2	
0.197	-1.27601	-1.54007	1	-2	2	-2	
0.198	-1.27591	-1.54015	1	-2	2	-2	
0.199	-1.27581	-1.54023	1	-2	2	-2	
0.2	-1.27571	-1.54031	1	-2	2	-2	
0.201	-1.27562	-1.54039	1	-2	2	-2	
0.202	-1.27552	-1.54048	1	-2	2	-2	
0.203	-1.27542	-1.54056	1	-2.00001	2	-2.00001	
0.204	-1.27532	-1.54065	1	-2.00001	2	-2.00001	
0.205	-1.27522	-1.54073	1	-2.00001	2	-2.00001	
0.206	-1.27512	-1.54082	1	-2.00002	2	-2.00002	
0.207	-1.27502	-1.5409	1	-2.00002	2	-2.00002	
0.208	-1.27492	-1.54099	1	-2.00002	2	-2.00002	
0.209	-1.27481	-1.54107	1	-2.00002	2	-2.00002	
0.21	-1.27471	-1.54116	1	-2.00002	2	-2.00002	
0.211	-1.27461	-1.54124	1	-2.00002	2	-2.00002	
0.212	-1.2745	-1.54133	1	-2.00001	2	-2.00001	
0.213	-1.27439	-1.54141	1	-2.00001	2	-2.00001	
0.214	-1.27429	-1.5415	1	-2.00001	2	-2.00001	
0.215	-1.27418	-1.54159	1	-2.00001	2	-2.00001	
0.216	-1.27407	-1.54167	1	-2	2	-2	
0.217	-1.27396	-1.54176	1	-2	2	-2	
0.218	-1.27386	-1.54185	1	-2	2	-2	
0.219	-1.27375	-1.54194	1	-2	2	-2	
0.22	-1.27364	-1.54203	1	-2	2	-2	
0.221	-1.27353	-1.54212	1	-2	2	-2	
0.222	-1.27342	-1.54221	1	-2.00001	2	-2.00001	
0.223	-1.27331	-1.5423	1	-2.00001	2	-2.00001	
0.224	-1.27321	-1.5424	1	-2.00001	2	-2.00001	
0.225	-1.2731	-1.54249	1	-2.00001	2	-2.00001	
0.226	-1.27299	-1.54258	1	-2.00002	2	-2.00002	
0.227	-1.27288	-1.54268	1	-2.00002	2	-2.00002	
0.228	-1.27276	-1.54277	1	-2.00002	2	-2.00002	
0.229	-1.27265	-1.54286	1	-2.00002	2	-2.00002	
0.23	-1.27254	-1.54295	1	-2.00002	2	-2.00002	
0.231	-1.27242	-1.54305	1	-2.00002	2	-2.00002	
0.232	-1.27231	-1.54314	1	-2.00001	2	-2.00001	
0.233	-1.27219	-1.54323	1	-2.00001	2	-2.00001	
0.234	-1.27207	-1.54333	1	-2.00001	2	-2.00001	
0.235	-1.27196	-1.54342	1	-2.00001	2	-2.00001	
0.236	-1.27184	-1.54351	1	-2	2	-2	
0.237	-1.27172	-1.54361	1	-2	2	-2	
0.238	-1.2716	-1.54371	1	-2	2	-2	
0.239	-1.27148	-1.5438	1	-2	2	-2	
0.24	-1.27137	-1.5439	1	-2	2	-2	
0.241	-1.27125	-1.544	1	-2	2	-2	
0.242	-1.27113	-1.5441	1	-2.00001	2	-2.00001	
0.243	-1.27101	-1.5442	1	-2.00001	2	-2.00001	
0.244	-1.27089	-1.5443	1	-2.00001	2	-2.00001	
0.245	-1.27077	-1.5444	1	-2.00001	2	-2.00001	
0.246	-1.27065	-1.5445	1	-2.00002	2	-2.00002	
0.247	-1.27053	-1.54461	1	-2.00002	2	-2.00002	
0.248	-1.27041	-1.54471	1	-2.00002	2	-2.00002	
0.249	-1.27029	-1.54481	1	-2.00002	2	-2.00002	
0.25	-1.27016	-1.54491	1	-2.00002	2	-2.00002	
0.251	-1.27004	-1.54501	1	-2.00002	2	-2.00002	
0.252	-1.26991	-1.54511	1	-2.00001	2	-2.00001	
0.253	-1.26979	-1.54521	1	-2.00001	2	-2.00001	
0.254	-1.26966	-1.54531	1	-2.00001	2	-2.00001	
0.255	-1.26953	-1.54541	1	-2	2	-2	
0.256	-1.2694	-1.54552	1	-2	2	-2	
0.257	-1.26928	-1.54562	1	-2	2	-2	
0.258	-1.26915	-1.54572	1	-2	2	-2	
0.259	-1.26902	-1.54583	1	-2	2	-2	
0.26	-1.26889	-1.54593	1	-2	2	-2	
0.261	-1.26877	-1.54604	1	-2	2	-2	
0.262	-1.26864	-1.54615	1	-2.00001	2	-2.00001	
0.263	-1.26851	-1.54626	1	-2.00001	2	-2.00001	
0.264	-1.26838	-1.54637	1	-2.00001	2	-2.00001	
0.265	-1.26825	-1.54648	1	-2.00002	2	-2.00002	
0.266	-1.26812	-1.54658	1	-2.00002	2	-2.00002	
0.267	-1.26799	-1.54669	1	-2.00002	2	-2.00002	
0.268	-1.26786	-1.5468	1	-2.00002	2	-2.00002	
0.269	-1.26772	-1.54691	1	-2.00002	2	-2.00002	
0.27	-1.26759	-1.54702	1	-2.00002	2	-2.00002	
0.271	-1.26746	-1.54713	1	-2.00002	2	-2.00002	
0.272	-1.26732	-1.54724	1	-2.00001	2	-2.00001	
0.273	-1.26718	-1.54735	1	-2.00001	2	-2.00001	
0.274	-1.26705	-1.54745	1	-2.00001	2	-2.00001	
0.275	-1.26691	-1.54756	1	-2	2	-2	
0.276	-1.26677	-1.54767	1	-2	2	-2	
0.277	-1.26663	-1.54779	1	-2	2	-2	
0.278	-1.2665	-1.5479	1	-2	2	-2	
0.279	-1.26636	-1.54801	1	-2	2	-2	
0.28	-1.26622	-1.54812	1	-2	2	-2	
0.281	-1.26608	-1.54824	1	-2	2	-2	
0.282	-1.26595	-1.54835	1	-2.00001	2	-2.00001	
0.283	-1.26581	-1.54847	1	-2.00001	2	-2.00001	
0.284	-1.26567	-1.54859	1	-2.00001	2	-2.00001	
0.285	-1.26553	-1.5487	1	-2.00002	2	-2.00002	
0.286	-1.26539	-1.54882	1	-2.00002	2	-2.00002	
0.287	-1.26525	-1.54894	1	-2.00002	2	-2.00002	
0.288	-1.26511	-1.54905	1	-2.00002	2	-2.00002	
0.289	-1.26496	-1.54917	1	-2.00002	2	-2.00002	
0.29	-1.26482	-1.54929	1	-2.00002	2	-2.00002	
0.291	-1.26467	-1.5494	1	-2.00002	2	-2.00002	
0.292	-1.26453	-1.54952	1	-2.00001	2	-2.00001	
0.293	-1.26438	-1.54964	1	-2.00001	2	-2.00001	
0.294	-1.26423	-1.54975	1	-2.00001	2	-2.00001	
0.295	-1.26409	-1.54987	1	-2	2	-2	
0.296	-1.26394	-1.54999	1	-2	2	-2	
0.297	-1.26379	-1.55011	1	-2	2	-2	
0.298	-1.26364	-1.55023	1	-2	2	-2	
0.299	-1.2635	-1.55035	1	-2	2	-2	
0.3	-1.26335	-1.55047	1	-2	2	-2	
0.301	-1.2632	-1.55059	1	-2	2	-2	
0.302	-1.26305	-1.55072	1	-2.00001	2	-2.00001	
0.303	-1.2629	-1.55084	1	-2.00001	2	-2.00001	
0.304	-1.26276	-1.55096	1	-2.00001	2	-2.00001	
0.305	-1.26261	-1.55109	1	-2.00002	2	-2.00002	
0.306	-1.26246	-1.55121	1	-2.00002	2	-2.00002	
0.307	-1.2623	-1.55134	1	-2.00002	2	-2.00002	
0.308	-1.26215	-1.55146	1	-2.00002	2	-2.00002	
0.309	-1.262	-1.55159	1	-2.00002	2	-2.00002	
0.31	-1.26185	-1.55171	1	-2.00002	2	-2.00002	
0.311	-1.26169	-1.55183	1	-2.00002	2	-2.00002	
0.312	-1.26153	-1.55196	1	-2.00001	2	-2.00001	
0.313	-1.26138	-1.55208	1	-2.00001	2	-2.00001	
0.314	-1.26122	-1.55221	1	-2.00001	2	-2.00001	
0.315	-1.26106	-1.55233	1	-2	2	-2	
0.316	-1.26091	-1.55246	1	-2	2	-2	
0.317	-1.26075	-1.55258	1	-2	2	-2	
0.318	-1.26059	-1.55271	1	-2	2	-2	
0.319	-1.26043	-1.55284	1	-2	2	-2	
0.32	-1.26028	-1.55297	1	-2	2	-2	
0.321	-1.26012	-1.5531	1	-2	2	-2	
0.322	-1.25996	-1.55323	1	-2.00001	2	-2.00001	
0.323	-1.2598	-1.55336	1	-2.00001	2	-2.00001	
0.324	-1.25964	-1.55349	1	-2.00001	2	-2.00001	
0.325	-1.25948	-1.55363	1	-2.00002	2	-2.00002	
0.326	-1.25932	-1.55376	1	-2.00002	2	-2.00002	
0.327	-1.25916	-1.55389	1	-2.00002	2	-2.00002	
0.328	-1.259	-1.55402	1	-2.00002	2	-2.00002	
0.329	-1.25884	-1.55415	1	-2.00002	2	-2.00002	
0.33	-1.25867	-1.55428	1	-2.00002	2	-2.00002	
0.331	-1.25851	-1.55442	1	-2.00002	2	-2.00002	
0.332	-1.25834	-1.55455	1	-2.00001	2	-2.00001	
0.333	-1.25817	-1.55468	1	-2.00001	2	-2.00001	
0.334	-1.25801	-1.55481	1	-2.00001	2	-2.00001	
0.335	-1.25784	-1.55494	1	-2	2	-2	
0.336	-1.25767	-1.55508	1	-2	2	-2	
0.337	-1.25751	-1.55521	1	-2	2	-2	
0.338	-1.25734	-1.55535	1	-2	2	-2	
0.339	-1.25717	-1.55548	1	-2	2	-2	
0.34	-1.257	-1.55562	1	-2	2	-2	
0.341	-1.25683	-1.55576	1	-2	2	-2	
0.342	-1.25667	-1.5559	1	-2.00001	2	-2.00001	
0.343	-1.2565	-1.55604	1	-2.00001	2	-2.00001	
0.344	-1.25633	-1.55618	1	-2.00001	2	-2.00001	
0.345	-1.25616	-1.55631	1	-2.00002	2	-2.00002	
0.346	-1.25599	-1.55645	1	-2.00002	2	-2.00002	
0.347	-1.25582	-1.55659	1	-2.00002	2	-2.00002	
0.348	-1.25564	-1.55673	1	-2.00002	2	-2.00002	
0.349	-1.25547	-1.55687	1	-2.00002	2	-2.00002	
0.35	-1.2553	-1.55701	1	-2.00002	2	-2.00002	
0.351	-1.25512	-1.55715	1	-2.00002	2	-2.00002	
0.352	-1.25495	-1.55729	1	-2.00001	2	-2.00001	
0.353	-1.25477	-1.55743	1	-2.00001	2	-2.00001	
0.354	-1.25459	-1.55757	1	-2.00001	2	-2.00001	
0.355	-1.25442	-1.55771	1	-2	2	-2	
0.356	-1.25424	-1.55785	1	-2	2	-2	
0.357	-1.25406	-1.55799	1	-2	2	-2	
0.358	-1.25388	-1.55813	1	-2	2	-2	
0.359	-1.2537	-1.55828	1	-2	2	-2	
0.36	-1.25353	-1.55842	1	-2	2	-2	
0.361	-1.25335	-1.55857	1	-2.00001	2	-2.00001	
0.362	-1.25317	-1.55871	1	-2.00001	2	-2.00001	
0.363	-1.25299	-1.55886	1	-2.00001	2	-2.00001	
0.364	-1.25281	-1.55901	1	-2.00001	2	-2.00001	
0.365	-1.25263	-1.55915	1	-2.00002	2	-2.00002	
0.366	-1.25245	-1.5593	1	-2.00002	2	-2.00002	
0.367	-1.25227	-1.55945	1	-2.00002	2	-2.00002	
0.368	-1.25209	-1.55959	1	-2.00002	2	-2.00002	
0.369	-1.25191	-1.55974	1	-2.00002	2	-2.00002	
0.37	-1.25172	-1.55989	1	-2.00002	2	-2.00002	
0.371	-1.25154	-1.56003	1	-2.00001	2	-2.00001	
0.372	-1.25135	-1.56018	1	-2.00001	2	-2.00001	
0.373	-1.25116	-1.56033	1	-2.00001	2	-2.00001	
0.374	-1.25098	-1.56047	1	-2.00001	2	-2.00001	
0.375	-1.25079	-1.56062	1	-2	2	-2	
0.376	-1.2506	-1.56077	1	-2	2	-2	
0.377	-1.25041	-1.56092	1	-2	2	-2	
0.378	-1.25023	-1.56107	1	-2	2	-2	
0.379	-1.25004	-1.56122	1	-2	2	-2	
0.38	-1.24985	-1.56137	1	-2	2	-2	
0.381	-1.24966	-1.56153	1	-2.00001	2	-2.00001	
0.382	-1.24947	-1.56168	1	-2.00001	2	-2.00001	
0.383	-1.24929	-1.56183	1	-2.00001	2	-2.00001	
0.384	-1.2491	-1.56199	1	-2.00001	2	-2.00001	
0.385	-1.24891	-1.56214	1	-2.00002	2	-2.00002	
0.386	-1.24871	-1.5623	1	-2.00002	2	-2.00002	
0.387	-1.24852	-1.56245	1	-2.00002	2	-2.00002	
0.388	-1.24833	-1.5626	1	-2.00002	2	-2.00002	
0.389	-1.24814	-1.56276	1	-2.00002	2	-2.00002	
0.39	-1.24794	-1.56291	1	-2.00002	2	-2.00002	
0.391	-1.24775	-1.56307	1	-2.00001	2	-2.00001	
0.392	-1.24755	-1.56322	1	-2.00001	2	-2.00001	
0.393	-1.24735	-1.56337	1	-2.00001	2	-2.00001	
0.394	-1.24716	-1.56353	1	-2.00001	2	-2.00001	
0.395	-1.24696	-1.56368	1	-2	2	-2	
0.396	-1.24676	-1.56384	1	-2	2	-2	
0.397	-1.24656	-1.564	1	-2	2	-2	
0.398	-1.24637	-1.56415	1	-2	2	-2	
0.399	-1.24617	-1.56431	1	-2	2	-2	
0.4	-1.24597	-1.56447	1	-2	2	-2	
0.401	-1.24577	-1.56463	1	-2.00001	2	-2.00001	
0.402	-1.24557	-1.56479	1	-2.00001	2	-2.00001	
0.403	-1.24537	-1.56495	1	-2.00001	2	-2.00001	
0.404	-1.24518	-1.56512	1	-2.00001	2	-2.00001	
0.405	-1.24498	-1.56528	1	-2.00002	2	-2.00002	
0.406	-1.24477	-1.56544	1	-2.00002	2	-2.00002	
0.407	-1.24457	-1.5656	1	-2.00002	2	-2.00002	
0.408	-1.24437	-1.56576	1	-2.00002	2	-2.00002	
0.409	-1.24417	-1.56592	1	-2.00002	2	-2.00002	
0.41	-1.24396	-1.56608	1	-2.00002	2	-2.00002	
0.411	-1.24375	-1.56624	1	-2.00001	2	-2.00001	
0.412	-1.24355	-1.5664	1	-2.00001	2	-2.00001	
0.413	-1.24334	-1.56657	1	-2.00001	2	-2.00001	
0.414	-1.24313	-1.56673	1	-2	2	-2	
0.415	-1.24293	-1.56689	1	-2	2	-2	
0.416	-1.24272	-1.56705	1	-2	2	-2	
0.417	-1.24251	-1.56722	1	-2	2	-2	
0.418	-1.2423	-1.56738	1	-2	2	-2	
0.419	-1.2421	-1.56755	1	-2	2	-2	
0.42	-1.24189	-1.56771	1	-2	2	-2	
0.421	-1.24168	-1.56788	1	-2.00001	2	-2.00001	
0.422	-1.24147	-1.56805	1	-2.00001	2	-2.00001	
0.423	-1.24126	-1.56822	1	-2.00001	2	-2.00001	
0.424	-1.24105	-1.56839	1	-2.00002	2	-2.00002	
0.425	-1.24084	-1.56856	1	-2.00002	2	-2.00002	
0.426	-1.24063	-1.56872	1	-2.00002	2	-2.00002	
0.427	-1.24042	-1.56889	1	-2.00002	2	-2.00002	
0.428	-1.24021	-1.56906	1	-2.00002	2	-2.00002	
0.429	-1.23999	-1.56923	1	-2.00002	2	-2.00002	
0.43	-1.23978	-1.5694	1	-2.00002	2	-2.00002	
0.431	-1.23956	-1.56957	1	-2.00001	2	-2.00001	
0.432	-1.23934	-1.56973	1	-2.00001	2	-2.00001	
0.433	-1.23913	-1.5699	1	-2.00001	2	-2.00001	
0.434	-1.23891	-1.57007	1	-2	2	-2	
0.435	-1.23869	-1.57024	1	-2	2	-2	
0.436	-1.23847	-1.57041	1	-2	2	-2	
0.437	-1.23826	-1.57058	1	-2	2	-2	
0.438	-1.23804	-1.57075	1	-2	2	-2	
0.439	-1.23782	-1.57093	1	-2	2	-2	
0.44	-1.2376	-1.5711	1	-2	2	-2	
0.441	-1.23738	-1.57128	1	-2.00001	2	-2.00001	
0.442	-1.23716	-1.57145	1	-2.00001	2	-2.00001	
0.443	-1.23695	-1.57163	1	-2.00001	2	-2.00001	
0.444	-1.23673	-1.5718	1	-2.00002	2	-2.00002	
0.445	-1.2365	-1.57198	1	-2.00002	2	-2.00002	
0.446	-1.23628	-1.57215	1	-2.00002	2	-2.00002	
0.447	-1.23606	-1.57233	1	-2.00002	2	-2.00002	
0.448	-1.23584	-1.5725	1	-2.00002	2	-2.00002	
0.449	-1.23561	-1.57268	1	-2.00002	2	-2.00002	
0.45	-1.23539	-1.57285	1	-2.00002	2	-2.00002	
